block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,07042388,left,1,NA,NA,1.248
practice,right_fish.jpg,null,right,07042388,right,1,NA,NA,1.011
practice,bowl.jpg,null,,07042388,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,07042388,right,1,NA,NA,1.254
practice,bowl.jpg,null,,07042388,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,07042388,left,1,NA,NA,1.261
practice,con_left_practice.jpg,congruent,left,07042388,left,1,NA,NA,1.440
practice,in_left_practice.jpg,incongruent,left,07042388,left,1,1,ci,1.479
practice,con_right_practice.jpg,congruent,right,07042388,right,1,1,ic,0.975
practice,nogo_right_practice.jpg,nogo,right,07042388,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,07042388,right,1,1,xi,1.320
practice,nogo_left_practice.jpg,nogo,left,07042388,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,07042388,right,1,NA,NA,1.057
test,in_right.jpg,incongruent,right,07042388,right,1,0,ii,0.759
test,nogo_right.jpg,nogo,right,07042388,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,07042388,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,07042388,left,1,1,xi,1.048
test,in_right.jpg,incongruent,right,07042388,right,1,0,ii,1.373
test,con_right.jpg,congruent,right,07042388,right,1,1,ic,0.941
test,con_left.jpg,congruent,left,07042388,left,1,0,cc,0.857
test,in_left.jpg,incongruent,left,07042388,left,1,1,ci,0.989
test,in_left.jpg,incongruent,left,07042388,left,1,0,ii,0.760
test,con_right.jpg,congruent,right,07042388,right,1,1,ic,0.796
test,con_left.jpg,congruent,left,07042388,left,1,0,cc,0.675
test,nogo_right.jpg,nogo,right,07042388,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,07042388,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,07042388,left,1,1,xi,0.878
test,nogo_left.jpg,nogo,left,07042388,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,07042388,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,07042388,left,1,1,xc,1.024
test,con_left.jpg,congruent,left,07042388,left,1,0,cc,0.922
test,nogo_right.jpg,nogo,right,07042388,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,07042388,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,07042388,right,1,1,xi,0.859
test,in_left.jpg,incongruent,left,07042388,left,1,0,ii,0.643
test,nogo_right.jpg,nogo,right,07042388,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,07042388,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,07042388,right,1,1,xc,0.870
test,con_left.jpg,congruent,left,07042388,left,1,0,cc,1.023
test,in_left.jpg,incongruent,left,07042388,left,1,1,ci,0.811
test,in_right.jpg,incongruent,right,07042388,right,1,0,ii,0.726
test,con_right.jpg,congruent,right,07042388,right,1,1,ic,0.692
test,con_right.jpg,congruent,right,07042388,right,1,0,cc,0.697
test,nogo_left.jpg,nogo,left,07042388,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,07042388,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,07042388,left,1,1,xc,0.839
test,con_right.jpg,congruent,right,07042388,right,1,0,cc,0.680
test,in_right.jpg,incongruent,right,07042388,right,1,1,ci,0.578
