block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,30032357,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,30032357,right,1,NA,NA,2.535
practice,bowl.jpg,null,,30032357,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,30032357,right,1,NA,NA,3.410
practice,bowl.jpg,null,,30032357,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,30032357,left,1,NA,NA,2.305
practice,con_left_practice.jpg,congruent,left,30032357,right,0,NA,NA,0.257
practice,in_left_practice.jpg,incongruent,left,30032357,left,1,1,ci,4.773
practice,con_right_practice.jpg,congruent,right,30032357,right,1,1,ic,2.408
practice,nogo_right_practice.jpg,nogo,right,30032357,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,30032357,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,30032357,NA,1,1,ix,-1
