block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,30032387,left,1,NA,NA,3.268
practice,right_fish.jpg,null,right,30032387,right,1,NA,NA,1.431
practice,bowl.jpg,null,,30032387,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,30032387,right,1,NA,NA,1.477
practice,bowl.jpg,null,,30032387,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,30032387,left,1,NA,NA,1.316
practice,con_left_practice.jpg,congruent,left,30032387,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,30032387,left,1,1,ci,2.381
practice,con_right_practice.jpg,congruent,right,30032387,right,1,1,ic,2.634
practice,nogo_right_practice.jpg,nogo,right,30032387,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,30032387,right,1,1,xi,3.614
practice,nogo_left_practice.jpg,nogo,left,30032387,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,30032387,right,1,NA,NA,2.961
test,in_left.jpg,incongruent,left,30032387,left,1,0,ii,2.035
test,con_right.jpg,congruent,right,30032387,right,1,1,ic,2.114
test,con_left.jpg,congruent,left,30032387,left,1,0,cc,2.099
test,in_right.jpg,incongruent,right,30032387,right,1,1,ci,2.731
test,in_left.jpg,incongruent,left,30032387,left,1,0,ii,2.431
test,nogo_left.jpg,nogo,left,30032387,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,30032387,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,30032387,left,1,1,xi,2.165
test,in_right.jpg,incongruent,right,30032387,right,1,0,ii,2.080
test,nogo_right.jpg,nogo,right,30032387,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,30032387,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,30032387,right,1,1,xi,1.915
test,con_right.jpg,congruent,right,30032387,right,1,1,ic,2.616
test,con_right.jpg,congruent,right,30032387,right,1,0,cc,2.097
test,nogo_left.jpg,nogo,left,30032387,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,30032387,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,30032387,right,1,1,xc,1.965
test,con_left.jpg,congruent,left,30032387,left,1,0,cc,2.181
test,in_right.jpg,incongruent,right,30032387,right,1,1,ci,2.632
test,in_left.jpg,incongruent,left,30032387,left,1,0,ii,2.315
test,nogo_right.jpg,nogo,right,30032387,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,30032387,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,30032387,left,1,1,xc,1.599
test,con_left.jpg,congruent,left,30032387,left,1,0,cc,1.897
test,in_left.jpg,incongruent,left,30032387,left,1,1,ci,3.147
test,in_left.jpg,incongruent,left,30032387,left,1,0,ii,3.481
test,con_right.jpg,congruent,right,30032387,right,1,1,ic,2.551
test,con_left.jpg,congruent,left,30032387,left,1,0,cc,2.181
test,nogo_left.jpg,nogo,left,30032387,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,30032387,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,30032387,right,1,1,xc,1.932
test,con_left.jpg,congruent,left,30032387,left,1,0,cc,2.882
test,nogo_left.jpg,nogo,left,30032387,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,30032387,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,30032387,right,1,1,xi,3.430
