block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,11042362,left,1,NA,NA,3.363
practice,right_fish.jpg,null,right,11042362,right,1,NA,NA,1.214
practice,bowl.jpg,null,,11042362,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,11042362,right,1,NA,NA,0.924
practice,bowl.jpg,null,,11042362,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,11042362,left,1,NA,NA,1.331
practice,con_left_practice.jpg,congruent,left,11042362,left,1,NA,NA,2.430
practice,in_left_practice.jpg,incongruent,left,11042362,left,1,1,ci,1.815
practice,con_right_practice.jpg,congruent,right,11042362,right,1,1,ic,1.316
practice,nogo_right_practice.jpg,nogo,right,11042362,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,11042362,right,1,1,xi,1.613
practice,nogo_left_practice.jpg,nogo,left,11042362,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,11042362,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,11042362,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,11042362,right,1,1,xc,2.483
test,con_right.jpg,congruent,right,11042362,right,1,0,cc,2.580
test,nogo_right.jpg,nogo,right,11042362,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,11042362,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,11042362,right,1,1,xc,1.780
test,con_left.jpg,congruent,left,11042362,left,1,0,cc,2.097
test,in_left.jpg,incongruent,left,11042362,left,1,1,ci,2.847
test,in_left.jpg,incongruent,left,11042362,left,1,0,ii,2.748
test,nogo_left.jpg,nogo,left,11042362,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,11042362,left,1,1,xi,2.547
test,in_right.jpg,incongruent,right,11042362,right,1,0,ii,1.582
test,con_left.jpg,congruent,left,11042362,left,1,1,ic,1.548
test,con_left.jpg,congruent,left,11042362,left,1,0,cc,1.565
test,in_right.jpg,incongruent,right,11042362,right,1,1,ci,1.715
test,in_left.jpg,incongruent,left,11042362,left,1,0,ii,1.580
test,con_left.jpg,congruent,left,11042362,left,1,1,ic,1.515
test,con_left.jpg,congruent,left,11042362,left,1,0,cc,1.214
test,in_left.jpg,incongruent,left,11042362,left,1,1,ci,1.363
test,in_right.jpg,incongruent,right,11042362,right,1,0,ii,1.165
test,nogo_right.jpg,nogo,right,11042362,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,11042362,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,11042362,right,1,1,xi,1.582
test,in_left.jpg,incongruent,left,11042362,left,1,0,ii,1.497
test,nogo_right.jpg,nogo,right,11042362,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,11042362,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,11042362,right,1,1,xc,1.281
test,con_right.jpg,congruent,right,11042362,right,1,0,cc,1.031
test,nogo_right.jpg,nogo,right,11042362,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,11042362,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,11042362,right,1,1,xi,1.363
test,in_right.jpg,incongruent,right,11042362,right,1,0,ii,1.564
test,con_left.jpg,congruent,left,11042362,left,1,1,ic,1.417
test,con_right.jpg,congruent,right,11042362,right,1,0,cc,1.249
test,nogo_left.jpg,nogo,left,11042362,NA,1,1,cx,-1
