block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,29032347,left,1,NA,NA,1.163
practice,right_fish.jpg,null,right,29032347,right,1,NA,NA,0.616
practice,bowl.jpg,null,,29032347,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,29032347,right,1,NA,NA,0.579
practice,bowl.jpg,null,,29032347,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,29032347,left,1,NA,NA,0.981
practice,con_left_practice.jpg,congruent,left,29032347,left,1,NA,NA,1.814
practice,in_left_practice.jpg,incongruent,left,29032347,right,0,1,ci,1.164
practice,con_right_practice.jpg,congruent,right,29032347,right,1,1,ic,2.214
practice,nogo_right_practice.jpg,nogo,right,29032347,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,29032347,right,1,1,xi,1.697
practice,nogo_left_practice.jpg,nogo,left,29032347,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,29032347,left,1,NA,NA,1.658
test,con_left.jpg,congruent,left,29032347,left,1,0,cc,1.430
test,nogo_left.jpg,nogo,left,29032347,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,29032347,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,29032347,right,1,1,xc,1.132
test,con_right.jpg,congruent,right,29032347,right,1,0,cc,1.148
test,in_right.jpg,incongruent,right,29032347,right,1,1,ci,1.831
test,in_right.jpg,incongruent,right,29032347,right,1,0,ii,1.064
test,con_left.jpg,congruent,left,29032347,left,1,1,ic,1.248
test,in_left.jpg,incongruent,left,29032347,left,1,1,ci,1.096
test,in_right.jpg,incongruent,right,29032347,right,1,0,ii,1.234
test,nogo_right.jpg,nogo,right,29032347,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,29032347,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,29032347,left,1,1,xi,2.147
test,in_right.jpg,incongruent,right,29032347,right,1,0,ii,1.265
test,nogo_right.jpg,nogo,right,29032347,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,29032347,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,29032347,left,1,1,xi,1.465
test,in_right.jpg,incongruent,right,29032347,right,1,0,ii,1.181
test,con_right.jpg,congruent,right,29032347,right,1,1,ic,1.165
test,con_left.jpg,congruent,left,29032347,left,1,0,cc,1.349
test,in_left.jpg,incongruent,left,29032347,left,1,1,ci,1.864
test,in_left.jpg,incongruent,left,29032347,left,1,0,ii,1.248
test,nogo_right.jpg,nogo,right,29032347,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,29032347,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,29032347,left,1,1,xc,1.647
test,con_right.jpg,congruent,right,29032347,right,1,0,cc,1.249
test,nogo_left.jpg,nogo,left,29032347,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,29032347,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,29032347,left,1,1,xc,1.134
test,con_right.jpg,congruent,right,29032347,right,1,0,cc,0.854
test,nogo_left.jpg,nogo,left,29032347,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,29032347,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,29032347,left,1,1,xi,2.080
test,in_right.jpg,incongruent,right,29032347,right,1,0,ii,1.199
test,con_right.jpg,congruent,right,29032347,right,1,1,ic,3.049
