block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,300323511,left,1,NA,NA,4.119
practice,right_fish.jpg,null,right,300323511,right,1,NA,NA,2.064
practice,bowl.jpg,null,,300323511,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,300323511,right,1,NA,NA,2.447
practice,bowl.jpg,null,,300323511,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,300323511,left,1,NA,NA,2.795
practice,con_left_practice.jpg,congruent,left,300323511,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,300323511,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,300323511,right,1,1,ic,3.379
practice,nogo_right_practice.jpg,nogo,right,300323511,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,300323511,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,300323511,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,300323511,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,300323511,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,300323511,left,1,1,xc,2.680
test,con_left.jpg,congruent,left,300323511,NA,0,0,cc,-1
test,nogo_right.jpg,nogo,right,300323511,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,300323511,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,300323511,right,1,1,xc,2.343
test,con_left.jpg,congruent,left,300323511,left,1,0,cc,1.333
test,in_left.jpg,incongruent,left,300323511,NA,0,1,ci,-1
test,in_left.jpg,incongruent,left,300323511,left,1,0,ii,4.383
test,con_right.jpg,congruent,right,300323511,right,1,1,ic,2.963
test,con_left.jpg,congruent,left,300323511,left,1,0,cc,2.599
test,nogo_left.jpg,nogo,left,300323511,NA,1,1,cx,-1
test,con_right.jpg,congruent,right,300323511,NA,0,1,xc,-1
test,con_right.jpg,congruent,right,300323511,NA,0,0,cc,-1
test,in_right.jpg,incongruent,right,300323511,right,1,1,ci,4.397
test,in_left.jpg,incongruent,left,300323511,left,1,0,ii,2.814
test,nogo_left.jpg,nogo,left,300323511,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,300323511,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,300323511,right,1,1,xi,2.829
test,in_left.jpg,incongruent,left,300323511,left,1,0,ii,2.531
test,con_left.jpg,congruent,left,300323511,left,1,1,ic,4.064
test,con_right.jpg,congruent,right,300323511,right,1,0,cc,1.612
test,in_right.jpg,incongruent,right,300323511,right,1,1,ci,1.646
test,in_right.jpg,incongruent,right,300323511,right,1,0,ii,1.265
test,con_right.jpg,congruent,right,300323511,right,1,1,ic,1.698
test,con_left.jpg,congruent,left,300323511,left,1,0,cc,1.179
test,nogo_right.jpg,nogo,right,300323511,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,300323511,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,300323511,left,1,1,xi,2.394
test,in_right.jpg,incongruent,right,300323511,right,1,0,ii,1.365
test,nogo_left.jpg,nogo,left,300323511,left,0,1,ix,1.215
test,nogo_right.jpg,nogo,right,300323511,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,300323511,right,1,1,xi,1.712
test,in_left.jpg,incongruent,left,300323511,left,1,0,ii,1.314
test,nogo_left.jpg,nogo,left,300323511,NA,1,1,ix,-1
