block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,11042383,left,1,NA,NA,1.825
practice,right_fish.jpg,null,right,11042383,right,1,NA,NA,1.232
practice,bowl.jpg,null,,11042383,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,11042383,right,1,NA,NA,1.882
practice,bowl.jpg,null,,11042383,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,11042383,left,1,NA,NA,1.732
practice,con_left_practice.jpg,congruent,left,11042383,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,11042383,left,1,1,ci,0.232
practice,con_right_practice.jpg,congruent,right,11042383,right,1,1,ic,2.196
practice,nogo_right_practice.jpg,nogo,right,11042383,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,11042383,right,1,1,xi,4.480
practice,nogo_left_practice.jpg,nogo,left,11042383,left,0,1,ix,1.899
test,in_right.jpg,incongruent,right,11042383,left,0,NA,NA,3.478
test,in_left.jpg,incongruent,left,11042383,left,1,0,ii,3.829
test,nogo_left.jpg,nogo,left,11042383,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,11042383,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,11042383,right,1,1,xi,2.048
test,in_right.jpg,incongruent,right,11042383,right,1,0,ii,1.535
test,con_right.jpg,congruent,right,11042383,right,1,1,ic,1.733
test,con_left.jpg,congruent,left,11042383,left,1,0,cc,1.568
test,in_left.jpg,incongruent,left,11042383,left,1,1,ci,1.698
test,con_left.jpg,congruent,left,11042383,left,1,1,ic,1.581
test,con_right.jpg,congruent,right,11042383,right,1,0,cc,1.312
test,nogo_left.jpg,nogo,left,11042383,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,11042383,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,11042383,left,1,1,xc,2.946
test,con_right.jpg,congruent,right,11042383,right,1,0,cc,1.548
test,in_right.jpg,incongruent,right,11042383,left,0,1,ci,2.416
test,in_left.jpg,incongruent,left,11042383,left,1,0,ii,2.582
test,con_left.jpg,congruent,left,11042383,left,1,1,ic,2.362
test,con_right.jpg,congruent,right,11042383,right,1,0,cc,1.729
test,nogo_left.jpg,nogo,left,11042383,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,11042383,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,11042383,right,1,1,xi,2.882
test,in_right.jpg,incongruent,right,11042383,NA,0,0,ii,-1
test,nogo_left.jpg,nogo,left,11042383,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,11042383,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,11042383,left,1,1,xi,3.414
test,in_left.jpg,incongruent,left,11042383,left,1,0,ii,1.880
test,nogo_right.jpg,nogo,right,11042383,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,11042383,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,11042383,right,1,1,xc,2.030
test,con_left.jpg,congruent,left,11042383,left,1,0,cc,2.915
test,nogo_right.jpg,nogo,right,11042383,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,11042383,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,11042383,left,1,1,xc,2.564
test,con_right.jpg,congruent,right,11042383,right,1,0,cc,1.664
test,in_left.jpg,incongruent,left,11042383,left,1,1,ci,2.781
