Session_Name_	Trial_Index_	Trial_Recycled_	condition	audiofile	POSITIONS_LIST	SHOULD_WE_RECALIBRATE	trialnumber	novelword	contextnum	context	contrast	lexrelatedimage	nonlexrelatedimage	lexrelatedimagefile	nonlexrelatedimagefile	lexrelatedimageloc	nonlexrelatedimageloc	imageloccondition	list	practicestatus	testblock	firstimageside	secondimageside	firstpreviewaudiofile	secondpreviewaudiofile	breakvideo	key_pressed	rt	lex_related_image_selected	breakaudio	connectiveonset	novelwordonset	contextstart	keycontextonset	keycontextend	connectiveend	novelwordend	findstart	novelwordrepeatonset	novelwordrepeatend
03042308	1	False	training	ballon.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T1	ballon	1	training	ballon_velo	ballonfoot	velo	ballonfoot.png	velo.png	2	1	training_2	7	training1	1	1	1	oh_regarde.wav	tu_vois_ca.wav	break_1.mov	2	246344	1	break_1.wav	0	5479	522	0	0	0	5757	7638	8821	9083
03042308	2	False	training	lampetorche.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T2	lampetorche	2	training	tasse_lampe	lampetorche	tasse	lampetorche.png	tasse.png	1	2	training_1	7	training2	1	2	2	attention_regarde.wav	wow_regarde.wav	break_1.mov	1	268349	1	break_1.wav	0	0	278	0	0	0	0	8508	9459	10283
03042308	3	False	training	cereals.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T3	cereals	1	training	cereals_lunettessoleil	cereals	lunettessoleil	cereals.png	lunettessoleil.png	2	1	training_2	7	training3	1	1	1	regarde.wav	hey_regarde.wav	break_1.mov	2	291733	1	break_1.wav	0	0	482	5233	5525	0	0	8072	9059	9840
03042308	4	False	mais	bamoules_chambre_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	5	bamoules	2	chambre	jardin_chambre	chaussons	chaussuresjardin	chaussons.png	chaussuresjardin.png	2	1	mais_2	7	test	2	2	2	regarde.wav	tu_vois_ca.wav	break_1.mov	2	6974	1	break_1.wav	1582	2359	211	1044	1324	1701	2701	3854	4578	4996
03042308	5	False	alors	rapoles_lire_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	2	rapoles	1	lire	lire_ecouter	lunettesvue	ecouteurs	lunettesvue.png	ecouteurs.png	2	1	alors_2	7	test	2	1	2	wow_regarde.wav	attention_regarde.wav	break_1.mov	2	2587	1	break_1.wav	1464	2482	228	796	1191	2011	2884	4089	4721	5238
03042308	6	False	alors	crale_soif_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	4	crale	1	soif	soif_faim	jusorange	pain	jusorange.png	pain.png	1	2	alors_1	7	test	2	2	1	hey_regarde.wav	oh_regarde.wav	break_1.mov	1	2042	1	break_1.wav	1426	2283	222	703	1150	1703	2614	3705	4365	4788
03042308	7	False	mais	dase_chaud_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	1	dase	2	chaud	froid_chaud	tshirt	manteaurose	tshirt.png	manteaurose.png	1	2	mais_1	7	test	2	1	1	tu_vois_ca.wav	regarde.wav	break_1.mov	2	1210	0	break_1.wav	1291	2317	285	756	1002	1400	2622	3793	4670	5064
03042308	8	False	mais	felli_bijoux_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	13	felli	2	bijoux	crepes_bijoux	boitebijoux	poele	boitebijoux.png	poele.png	1	2	mais_1	7	test	5	2	2	attention_regarde.wav	wow_regarde.wav	break_4.mov	1	3869	1	break_4.wav	1462	2222	149	880	1227	1653	2553	3670	4523	4868
03042308	9	False	alors	torbas_mains_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	15	torbas	2	mains	pieds_mains	gants	chaussettes	gants.png	chaussettes.png	2	1	alors_2	7	test	5	2	1	oh_regarde.wav	hey_regarde.wav	break_4.mov	2	1958	1	break_4.wav	2105	2825	205	1310	1490	2321	3101	4149	5243	5668
03042308	10	False	alors	mora_saucisses_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	19	mora	1	saucisses	saucisses_soupe	fourchette	cuillere	fourchette.png	cuillere.png	1	2	alors_1	7	test	5	1	2	tu_vois_ca.wav	regarde.wav	break_4.mov	1	42	1	break_4.wav	2231	3155	257	1026	1474	2512	3514	4611	5515	5954
03042308	11	False	mais	prolin_parc_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	10	prolin	2	parc	lit_parc	manteaujaune	pyjama	manteaujaune.png	pyjama.png	2	1	mais_2	7	test	5	1	1	regarde.wav	tu_vois_ca.wav	break_4.mov	2	1828	1	break_4.wav	1870	2563	151	1252	1573	2043	2938	4060	4581	4974
03042308	12	False	mais	fomes_froidhumide_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	14	fomes	1	froidhumide	froidhumide_chaudsec	bottespluie	sandales	bottespluie.png	sandales.png	2	1	mais_2	7	test	6	1	1	tu_vois_ca.wav	regarde.wav	break_5.mov	1	4402	0	break_5.wav	1931	3051	239	677	1652	2108	3426	4523	5263	5703
03042308	13	False	alors	mouveille_sales_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	20	mouveille	2	sales	propres_sales	machinealaver	armoire	machinealaver.png	armoire.png	1	2	alors_1	7	test	6	1	2	regarde.wav	tu_vois_ca.wav	break_5.mov	1	552823	1	break_5.wav	2234	2993	238	1367	1967	2984	3410	4631	5358	5956
03042308	14	False	mais	cageres_insectes_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	17	cageres	2	insectes	etoiles_insectes	loupes	telescopes	loupes.png	telescopes.png	1	2	mais_1	7	test	6	2	2	wow_regarde.wav	attention_regarde.wav	break_5.mov	2	1459	0	break_5.wav	3323	4286	99	1806	2300	3511	4720	5915	6800	7435
03042308	15	False	alors	mige_noel_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	18	mige	1	noel	noel_paques	sapinnoel	lapinpaques	sapinnoel.png	lapinpaques.png	2	1	alors_2	7	test	6	2	1	hey_regarde.wav	oh_regarde.wav	break_5.mov	1	1350	0	break_5.wav	1120	2545	231	476	870	1368	2839	3971	4514	5041
